Name,Brand,Latitude,Longitude
Shell,Shell,45.6262399,-76.8778505
Esso,Esso,45.3501726,-75.7336352
Ultramar,Ultramar,44.1097611,-78.9495456
Petro-Canada,Petro-Canada,44.0910188,-80.141093
Esso,Esso,45.5778934,-76.6982853
Esso,Esso,43.9392355,-78.8485213
B F Gas Bar Car Wash,Unknown,46.4732546,-81.064194
Shell,Shell,45.3446551,-80.0098663
Petro-Canada,Petro-Canada,43.0158353,-80.8774999
Stinson,Stinson,45.0287296,-75.6398558
MacEwen,MacEwen,45.0299851,-75.6374012
Canadian Tire,Canadian Tire,46.4482795,-80.9938096
Ultramar,Ultramar,45.2879348,-75.8686439
Petro-Canada,Petro-Canada,45.4283834,-75.6391522
CAN-OP,Unknown,49.7818173,-86.5316361
GOCO,Unknown,43.4624564,-81.1842678
Shell,Shell,45.4759419,-75.5165305
Esso,Esso,48.5331894,-80.4630322
Mr Gas,Mr Gas,45.4333973,-75.6126475
Esso,Esso,43.3707932,-80.9661814
Circle K,Circle K,45.3236122,-75.7774463
Petro-Canada,Petro-Canada,45.3062216,-79.89635
Pioneer,Pioneer,42.9844982,-79.2584373
Esso,Esso,43.6733041,-79.4147981
Shell,Shell,46.4365292,-81.109278
GOCO,Unknown,43.3824409,-80.7136654
Shell,Shell,44.0837461,-79.4357162
Kahooters Pit Stop,Esso,50.6402731,-93.2377816
Canadian Tire,Canadian Tire,43.4465619,-80.5722464
Esso,Esso,45.33358,-75.7018695
Ultramar,Ultramar,44.253235,-76.4610195
Circle K,Circle K,43.9691361,-79.2579336
Esso,Esso,45.3831286,-75.6309074
Ultramar,Ultramar,45.479184,-75.537489
Canadian Tire,Canadian Tire,43.3703765,-80.9433487
Shell,Shell,45.3812576,-75.7334963
Esso,Esso,43.376618,-80.318331
Esso,Esso,43.2239373,-79.7004777
Mobil,Mobil,42.779078,-81.1719094
Canadian Tire,Canadian Tire,42.7825419,-81.1746366
Shell,Shell,48.1471817,-80.0427562
Canadian Tire,Canadian Tire,48.1467777,-80.0453278
Esso,Esso,43.1330017,-79.2239001
Fast Stop,Unknown,49.0520588,-81.0313928
Esso,Esso,49.0558136,-81.0310396
Ultramar,Ultramar,45.2811929,-75.8380249
Esso,Esso,47.5362499,-79.673604
Shell,Shell,43.3779481,-80.997913
Global,Global,44.2626237,-77.2644207
Petro-Canada,Petro-Canada,44.1592778,-77.3893548
MacEwen,MacEwen,45.3064257,-75.0826298
Esso,Esso,45.3064205,-75.0812154
Canadian Tire,Canadian Tire,43.5257258,-79.6846273
Pioneer,Pioneer,46.5682647,-81.1854678
Ultramar,Ultramar,45.4337557,-76.3462346
Shamrock,Unknown,43.856406,-79.7050925
Shell,Shell,43.2161694,-79.7139545
Esso,Esso,46.5226557,-80.983841
7-Eleven,7-Eleven,43.2369713,-79.8678907
Petro Canada,Petro-Canada,43.5459915,-79.7145498
Canadian Tire,Canadian Tire,43.1143142,-79.1252378
Canadian Tire,Canadian Tire,43.2290553,-79.881055
shell,Shell,43.2254375,-79.8299104
Circle K,Circle K,43.7034071,-79.7587602
Mobil,Mobil,45.3634312,-75.7341497
Mr. Gas,Unknown,46.4908176,-80.9348986
Petro-Canada,Petro-Canada,43.4136219,-80.6059078
Pioneer,Pioneer,43.2347366,-79.8367659
Esso,Esso,43.6527814,-79.449946
Shell,Shell,43.6516547,-79.4462835
Husky,Husky,43.571995,-79.5966433
Petro-Canada,Petro-Canada,45.3701218,-75.6627801
Petro-Canada,Petro-Canada,45.405351,-75.627463
Pioneer,Pioneer,45.4110706,-75.6410229
MacEwen,MacEwen,45.2756512,-75.9496065
Canadian Tire,Canadian Tire,45.3452807,-80.0068896
Pioneer,Pioneer,44.2273931,-79.4648841
Shell,Shell,44.2340438,-79.4656978
Canadian Tire,Canadian Tire,44.2358782,-79.4497105
Petro-Canada,Petro-Canada,43.8695843,-79.7234806
Petro-Canada,Petro-Canada,43.8734376,-79.7300908
Woods Gas Bar,Unknown,45.2313581,-77.9380539
Shell,Shell,43.6519536,-79.5262563
Shell,Shell,43.8973967,-78.6896479
Shell,Shell,44.0498987,-80.1301066
Esso,Esso,45.2745697,-75.7382394
Petro-Canada,Petro-Canada,45.2759896,-75.7194495
Mobil,Mobil,43.9597789,-78.3219024
Shell,Shell,43.958997,-78.3219508
UPI Energy,Unknown,42.7504459,-81.7138792
Mobil,Mobil,44.3321375,-79.8850614
Petro-Canada,Petro-Canada,44.3235009,-79.8883314
Circle K,Circle K,44.3211286,-79.8876127
Esso,Esso,42.7727898,-80.9853333
Husky,Husky,44.1672013,-77.3556573
Husky,Husky,43.8572385,-79.70805
Canadian Tire,Canadian Tire,45.4790926,-76.6530853
Mobil,Mobil,45.4752373,-76.6598681
Petro-Canada,Petro-Canada,42.3338272,-81.9943975
Canadian Tire,Canadian Tire,44.1094781,-77.6590197
Petro-Canada,Petro-Canada,43.8989138,-80.1140073
Shell,Shell,43.898347,-80.1131149
Canadian Tire,Canadian Tire,44.1043456,-77.5552112
ultramar,Ultramar,44.1051313,-77.568533
Canadian Tire,Canadian Tire,46.520757,-80.9438181
Petro-Canada,Petro-Canada,46.5216599,-80.9434823
Esso,Esso,45.4340155,-75.6661635
Fetterley's Garage,Unknown,45.5585902,-79.2280465
Pioneer,Pioneer,46.5101643,-80.9333477
Bearpaw Gas & Convenience,Unknown,43.0646991,-80.2204048
Esso,Esso,44.359912,-78.7555166
Mr Gas,Mr.Gas Ltd,45.5514179,-75.2956029
Shell,Shell,45.5455121,-75.3017601
Canadian Tire,Canadian Tire,45.5463764,-75.3030281
MacEwen,MacEwen,45.5496738,-74.911548
Pioneer,Pioneer,44.1550875,-81.0069035
Ultramar,Ultramar,45.0231334,-75.6490789
Quickie,Quickie,45.0210038,-75.6529497
Bannon's Gas Bar,Unknown,48.3544955,-89.2850318
Chapman's Gas Bar,Unknown,48.3560423,-89.2790821
Stinson,Stinson,45.6263374,-76.8878562
Esso,Esso,48.381264,-89.2558303
Petro-Canada,Petro-Canada,45.3469458,-74.9000454
Esso,Esso,44.3363978,-79.6778607
Costco Gasoline,Costco Gasoline,44.3356529,-79.6814345
Petro-Canada,Petro-Canada,44.3316033,-79.69944
Ultramar,Ultramar,44.3282882,-79.7155872
Butler Lake Truck Stop,Unknown,48.3424913,-80.2520641
Pioneer,Pioneer,44.2403472,-78.4031548
Ultramar,Ultramar,45.4389597,-75.653976
Drummond's Gas,Drummond's Gas,45.4036329,-75.7009332
Esso,Esso,43.9499023,-79.8361509
Pioneer,Pioneer,43.8280773,-80.5305041
Mobil,Mobil,43.3704903,-80.9510284
Ultramar,Ultramar,44.0212321,-77.1358803
Esso,Esso,45.0621042,-77.8571699
Esso,Esso,45.0405032,-77.830174
South End Service,Unknown,43.3587187,-80.9752347
Petro-Canada,Petro-Canada,45.4073815,-75.703866
Petro-Canada,Petro-Canada,48.5338123,-89.6501694
Petro Pass,Unknown,44.281198,-76.5701795
Shell,Shell,43.5032693,-80.5279993
Mobil,Mobil,43.9998439,-77.1601637
Petro-Canada,Petro-Canada,43.2528645,-79.08435
Petro-Canada,Petro-Canada,45.425252,-75.6373153
Shell,Shell,43.3550151,-80.9740412
McEwen,Unknown,45.4429162,-75.6403657
Pioneer,Pioneer,45.4416218,-75.6442056
MacEwen Rideaucrest,MacEwen,45.2847824,-75.7229405
Petro-Canada,Petro-Canada,45.3425993,-75.7563825
Petro-Canada,Petro-Canada,45.2905094,-75.8701552
Petro-Canada,Petro-Canada,44.2802305,-76.570355
Shell,Shell,44.1901639,-79.7014119
Esso,Esso,45.342159,-75.9169479
Shell,Shell,43.9672279,-78.2892547
Esso,Esso,43.3770321,-80.6956625
Pioneer,Pioneer,43.1863909,-80.3878476
Ultramar,Ultramar,44.0047524,-77.1467948
Esso,Esso,44.0162955,-78.1477216
Petro-Canada,Petro-Canada,43.9667972,-78.28926
Pioneer,Pioneer,43.1547652,-80.2400469
Esso,Esso,43.9067318,-78.8076092
Shell,Shell,45.4614766,-75.4874215
Ultramar,Ultramar,44.4284641,-79.125343
Shell,Shell,45.3891695,-75.618195
Petro-Canada,Petro-Canada,45.3022239,-75.8793371
Esso,Esso,43.896524,-79.7611095
Esso,Esso,43.6562098,-79.9579509
Ultramar,Ultramar,45.3954218,-75.621441
Petro-Canada,Petro-Canada,43.8980294,-78.6915507
Ultramar,Ultramar,44.485416,-77.6764964
Express Gas,Unknown,45.0018149,-74.740928
Pioneer,Pioneer,45.0884656,-75.3775921
Shell,Shell,45.4394108,-75.6766794
Esso,Esso,43.1737574,-79.7802336
Esso,Esso,45.4285549,-75.6479073
Petro-Canada,Petro-Canada,45.4331995,-75.6683993
Stinson,Stinson,45.4186405,-75.610231
Petro-Canada,Petro-Canada,43.1721464,-80.2474651
MacEwen,MacEwen,45.4122917,-75.6302867
Esso,Esso,43.8455016,-80.7601857
Shell,Shell,46.5223931,-80.9436472
Shell,Shell,45.3542651,-75.7360406
Petro-Canada,Petro-Canada,43.1147074,-79.9326626
Shell,Shell,43.7104439,-80.3675456
Esso,Esso,44.4743422,-80.0759469
Esso,Esso,44.5546726,-79.9327944
Canadian Tire,Canadian Tire,49.7596565,-94.4731007
Canadian Tire,Canadian Tire,48.4774304,-81.3388705
Shell,Shell,44.7326148,-79.7321459
Esso,Esso,46.5309522,-84.2507009
Olco,Unknown,44.196521,-77.0637166
Pioneer,Pioneer,43.0710958,-79.097405
Mobil,Mobil,43.9875226,-80.7433574
Skylite Plaza,Unknown,43.0391025,-80.0358072
Ultramar,Ultramar,43.4562152,-80.1293547
Ultramar Commercial,Unknown,43.4559674,-80.1292801
Petro-Canada,Petro-Canada,45.478347,-75.512501
Canadian Tire,Canadian Tire,43.0671982,-80.7973932
Canadian Tire,Canadian Tire,44.1102911,-77.6606967
Canadian Tire,Canadian Tire,44.2793802,-76.8053217
Canadian Tire,Canadian Tire,44.9710035,-75.0814843
Canadian Tire,Canadian Tire,44.944979,-75.1285587
Canadian Tire,Canadian Tire,42.276157,-82.4020809
Canadian Tire,Canadian Tire,42.2749836,-82.3999149
Shell,Shell,44.2858575,-79.6726881
Canadian Tire,Canadian Tire,43.9206369,-78.5406097
Ultramar,Ultramar,44.0797188,-80.1954502
Petro-Canada,Petro-Canada,44.0803585,-80.1962616
Canadian Tire,Canadian Tire,45.2019886,-74.3634012
Petro-Canada,Petro-Canada,43.9780823,-78.1944002
Pioneer,Pioneer,43.9894964,-79.5173832
Sit-n-bull Gas & Variety,Unknown,43.0634189,-79.9905371
Petro-Canada,Petro-Canada,43.9171625,-80.086577
Unknown,Unknown,43.0625893,-80.2125377
Petro-Canada,Petro-Canada,42.2389001,-82.5497817
Petro-Canada,Petro-Canada,42.2388533,-82.5501859
Esso,Esso,44.0361007,-79.1985871
Canadian Tire Gas+,Canadian Tire,43.9432513,-78.430865
Global,Global,43.1744014,-79.7807381
Circle K,Circle K,44.0093432,-77.1391838
Canadian Tire,Canadian Tire,43.7298055,-81.6875974
Shell,Shell,45.4238486,-76.3687213
Canadian Tire,Canadian Tire,44.2453545,-79.6705106
Coulson's Corner,Unknown,50.6415565,-93.2399801
Flying J,Flying J,42.9218236,-78.9674198
Esso,Esso,45.3382772,-79.1980765
Petro Line,Unknown,43.4686119,-81.1983939
Callander Gas Bar,Unknown,46.222499,-79.3643806
MacEwen,MacEwen,45.4881692,-77.6781705
Esso,Esso,49.7164352,-86.9514243
Little Buffalo Country Store,Unknown,43.0046241,-80.1662642
Petro-Canada,Petro-Canada,43.9019644,-79.6529446
Esso,Esso,45.7433726,-81.8148687
shell,Shell,43.536011,-79.9164558
Shell,Shell,43.8583086,-79.8504439
Danforth Gas & Wash,Unknown,43.693984,-79.273891
Ultramar,Ultramar,45.5414256,-75.3008229
Petro-Canada,Petro-Canada,44.6006766,-75.7031512
Speedway Gas,Unknown,44.2178899,-77.1049601
Shell,Shell,44.0459949,-79.1471585
Mohawk Duty Free,Unknown,44.2110419,-77.1017479
CAN-OP,Unknown,48.3171789,-89.3589525
Helliar's Resort,Unknown,49.1142478,-93.9268243
Esso,Esso,43.8275773,-80.5304015
Drummond's Gas,Drummond's Gas,45.3915531,-76.188644
XTR,XTR,48.4637442,-89.2262615
Inver,Inver,48.4171318,-89.2948187
CAN-OP,Unknown,48.3628181,-89.3767227
Esso,Esso,48.4910892,-89.3725114
Shell,Shell,48.3804812,-89.3066831
Canadian Tire,Canadian Tire,48.3805359,-89.2904724
Petro-Canada,Petro-Canada,44.8060667,-79.7356804
Petro-Canada,Petro-Canada,48.4516412,-89.2548858
Circle K,Mac's,48.455865,-89.2632082
Sunys,Unknown,48.451534,-89.2525476
Petro-Canada,Petro-Canada,48.3810898,-89.2808462
Safeway Fuel Station,Safeway,48.3811442,-89.2790235
Shell,Shell,48.3812143,-89.2835996
Shell,Shell,48.4565954,-89.2149213
Esso,Esso,48.3913165,-89.2364298
CAN-OP,Unknown,48.3805837,-89.2481731
Shell,Shell,48.4431537,-89.2081371
Husky,Husky,48.4502868,-89.1960416
Shell,Shell,48.444373,-89.2478129
Shell,Shell,48.4482029,-89.2491949
CENTEX,Unknown,48.3564034,-89.2755064
Superstore,Unknown,48.4084352,-89.24602
Esso,Esso,48.4138948,-89.2440026
Canadian Tire,Canadian Tire,48.4025826,-89.2414048
Esso,Esso,48.4090816,-89.2571322
Esso,Esso,45.1938986,-74.882373
Shell,Shell,45.5634881,-82.0114075
Shell,Shell,44.1384051,-79.3228433
Esso,Esso,43.9944685,-78.6090004
Roxy’s Gas & Variety,Unknown,45.1913018,-81.5540797
Hoppy's Gas Bar,Unknown,45.2507294,-81.6608394
What a Convenience,Unknown,44.9875781,-79.7164959
What a Convenience Store,Unknown,44.9874696,-79.7164157
Shell,Shell,45.8317259,-82.1679065
Gunner's Gas Bar,Unknown,45.9608052,-81.9803325
Pioneer,Pioneer,44.1691749,-80.0378134
Wellington Inn,Unknown,50.0928258,-91.9183048
Petro-Canada,Petro-Canada,43.7879505,-79.6260614
Petro-Canada,Petro-Canada,43.8610816,-79.9959284
MacEwen,MacEwen,45.589379,-74.587644
Canadian Tire,Canadian Tire,42.9308263,-81.2215399
Esso,Esso,44.0928459,-79.1310758
XTR,XTR,44.5378354,-81.1633988
Esso,Unknown,48.6319392,-93.8328714
York General Store,Unknown,43.0210171,-79.8901688
Ultramar,Ultramar,44.4182103,-79.7147345
Esso,Esso,43.4031365,-81.0515156
Petro-Canada,Petro-Canada,44.2750444,-79.7223869
Canadian Tire,Canadian Tire,44.2601527,-76.9633465
Olco,Unknown,43.9389895,-77.2491574
Petro-Canada,Petro-Canada,44.0827935,-79.1512631
Petro-Canada,Petro-Canada,44.6056014,-79.3751824
UPI Energy,Unknown,45.2078585,-76.1877487
Esso,Esso,44.264488,-79.0632306
Shell,Shell,43.5474246,-79.7143937
BB Big 6,Unknown,43.0511018,-80.0714874
Gord's Gas,Unknown,43.0676553,-80.1137467
Francis Fuels,Unknown,45.2336632,-76.1857292
Esso,Esso,44.089288,-79.676337
Townline Variety & Gas,Unknown,43.0239134,-80.2189648
Esso,Esso,43.0320411,-80.3314517
Fast Stop,Unknown,43.4689152,-81.2001959
Petro-Canada,Petro-Canada,44.8656242,-79.325012
Esso,Esso,44.0782203,-78.9837372
Esso,Esso,44.7168377,-75.5204341
MacEwen,MacEwen,44.7181606,-75.5215792
MacEwen,MacEwen,45.0277153,-74.8969867
Esso,Esso,43.4869567,-79.8838971
Unknown,Unknown,43.1339246,-80.7271913
Shell,Shell,43.5983253,-80.5593684
Gill's Trading Post,Unknown,49.4071926,-94.0948406
Jellicoe General Store,Unknown,49.6844934,-87.5332613
Unknown,Unknown,52.9219339,-82.4283789
Esso,Esso,43.7755074,-79.6097107
Toby's Gas Bar,Unknown,42.9796736,-80.0452457
CAN-OP,Unknown,49.4166867,-94.0986709
Eagle's Nest,Unknown,46.3379685,-79.5631688
Wolves Den Gas Bar,Unknown,46.3701146,-79.70702
Stinson,Stinson,45.6454071,-77.5751383
Superstore,Unknown,42.0568622,-82.5855924
Ultramar,Ultramar,45.611746,-74.6043218
Esso,Esso,43.8317127,-80.0291169
Shell,Shell,43.1194009,-80.7388721
Ramada Fuels,Unknown,44.5995884,-79.3208903
Pioneer,Pioneer,44.6116588,-75.7364779
Circle K,Esso,44.6038467,-75.7149723
Maddisson's Truck Stop,Unknown,43.5885407,-81.0853242
Shell,Shell,43.5699304,-79.723739
Fill-Up Fuels,Unknown,44.1872679,-78.8850587
Petro-Canada,Petro-Canada,43.9091655,-78.7165663
Fast Stop Express,Unknown,43.5905129,-81.0805703
Petro-Canada,Petro-Canada,43.7449679,-80.0766513
Mobil,Mobil,44.4736248,-80.0756632
Petro-Canada,Petro-Canada,45.287451,-75.7572795
Esso,Esso,43.1755346,-80.2271622
Shell,Shell,43.8749995,-80.3095211
Shell,Shell,42.8777305,-80.7454588
RaceTrac,RaceTrac,44.0744032,-78.6245687
QuikStop Gas Bar,Unknown,51.2529303,-80.6055848
Esso,Esso,42.7889088,-80.2069862
Pioneer,Pioneer,42.7844375,-80.2001232
UPI Energy,Unknown,47.5267231,-79.6739601
Petro-Canada,Petro-Canada,47.5274879,-79.6749644
Canadian Tire,Canadian Tire,45.3594953,-80.0408663
Garland's Service Centre,Unknown,46.0816389,-79.3616641
Husky Travel Centre,Husky,43.1562395,-79.1548447
Petro Canada,Petro-Canada,43.3484672,-80.2760628
Shell,Shell,48.4727645,-81.3753642
Esso,Esso,44.5297587,-79.7261257
Unknown,Unknown,43.0946354,-79.538447
Petro-Canada,Petro-Canada,43.0947088,-79.5383933
Mobil,Mobil,43.2052529,-79.5921387
Ultramar,Ultramar,45.4711154,-75.4538421
Petro-Canada,Petro-Canada,45.468138,-75.4916358
Canadian Tire,Canadian Tire,45.4673182,-75.4910771
Canadian Tire,Canadian Tire,45.3431775,-75.7296594
Esso,Esso,45.1344459,-74.4944469
Petro-Canada,Petro-Canada,44.0384342,-79.4645606
Shell,Shell,44.845439,-79.316005
Mobil,Mobil,44.6125394,-75.6880656
Canadian Tire,Canadian Tire,44.4885765,-75.857353
Shell,Shell,44.2669808,-76.9676654
Flying J,Flying J,44.2667469,-76.9686832
Unknown,Unknown,45.1957688,-74.3836001
Mohawk Plaza,Mohawk,44.1954723,-77.0930875
Pioneer,Pioneer,43.1952404,-79.7675484
Econo,Unknown,43.1631723,-79.7336755
Petro-Canada,Petro-Canada,45.297816,-75.7317145
Red Indian,Unknown,43.0701162,-80.1166687
Esso,Esso,43.1915723,-80.0406487
Shell,Shell,43.4042422,-80.6694991
Petro-Canada,Petro-Canada,45.333834,-75.694045
Esso,Esso,45.297535,-75.900965
shell,Shell,43.6360403,-80.0292957
Mobil,Mobil,42.9388744,-81.2794116
Gales,Unknown,43.220742,-79.123225
Pioneer,Pioneer,43.1959704,-79.8969718
Shell,Shell,43.1777157,-79.2670117
Esso,Esso,43.2041797,-79.2425832
Canadian Tire,Canadian Tire,45.4259269,-76.3652216
MacEwen,MacEwen,45.433227,-76.3435411
MacEwen,MacEwen,45.5808238,-77.2452611
Esso,Esso,44.3137978,-79.5545567
Unknown,Unknown,34.0778601,-117.6277706
Unknown,Unknown,34.0779924,-117.620067
Unknown,Unknown,34.077352,-117.6208602
Unknown,Unknown,34.0778412,-117.6255664
Petro-Canada,Petro-Canada,44.3744462,-79.6974986
Pioneer,Pioneer,44.2427265,-79.8513953
Gas+,Gas+,44.2832,-76.655621
Econo,Unknown,43.4399961,-79.7722628
Petro-Canada,Petro-Canada,44.3282571,-79.5422961
Mobil,Mobil,43.3681158,-80.9861032
Petro-Canada,Petro-Canada,44.4462192,-79.6111564
Petro-Canada,Petro-Canada,44.5592601,-79.446233
Ultramar,Ultramar,44.5365805,-78.5408085
Petro-Canada,Petro-Canada,43.9792102,-80.7314877
Esso,Esso,43.9792075,-80.7322966
Mac's,Mac's,42.5869012,-82.3835141
Petro-Canada,Petro-Canada,42.593207,-82.391084
Unknown,Unknown,42.5927744,-82.3948545
Mobil,Mobil,42.4306716,-82.2187468
Ultramar,Ultramar,43.1706095,-80.2152124
Flying J Cardlock,Flying J,43.1703985,-80.2159669
Mobil,Mobil,44.0440487,-77.7217426
Esso,Esso,43.140529,-80.2415094
Esso,Esso,43.1302891,-80.3140584
Pioneer,Pioneer,42.3395847,-82.006458
Pioneer,Pioneer,44.2995259,-79.6140171
Shell,Shell,43.0456408,-80.1658822
Esso,Esso,42.5965023,-82.1789792
Stinson,Stinson,45.127943,-75.711028
Ultramar,Ultramar,45.1555855,-75.6581819
Ultramar,Ultramar,45.2404045,-75.712726
Mr Gas,Mr.Gas Ltd,45.5178265,-75.411266
Drummond's Gas,Drummond's Gas,45.2046337,-75.8232438
MacEwen,MacEwen,45.200688,-75.8294735
MacEwen,MacEwen,45.2691965,-75.801944
MacEwen Cardlock,MacEwen,45.268759,-75.801713
Petro-Canada,Petro-Canada,45.268577,-75.750251
Esso,Esso,45.450888,-75.482776
MacEwen,MacEwen,45.2695945,-75.6990115
Mr Gas,Unknown,45.4909717,-75.4799626
Ultramar,Ultramar,45.254478,-75.916498
Shell,Shell,45.2868395,-75.7029255
Shell,Shell,45.291661,-75.7280155
Shell,Shell,45.8967522,-77.2808883
Esso,Esso,45.3343675,-75.751765
Petro-Canada,Petro-Canada,45.272477,-75.930726
Shell,Shell,45.350927,-75.9265235
Petro-Canada,Petro-Canada,45.4594235,-75.4912455
Mobil,Mobil,45.4575125,-75.4965085
Shell,Shell,45.3354789,-75.7236392
Francis Fuels,Unknown,45.327008,-75.720055
Drummond's Gas,Drummond's Gas,45.329635,-75.720692
MacEwen,MacEwen,45.297081,-75.580715
Mr Gas,Unknown,45.4551871,-75.5051309
Costco Gasoline,Costco Gasoline,45.3374796,-75.7194323
Ultramar,Ultramar,44.3514864,-78.3005356
Esso,Esso,45.3641585,-75.6199595
Ultramar,Ultramar,45.3828945,-75.60172
Esso,Esso,45.4148905,-75.604687
Petro-Canada,Petro-Canada,45.419034,-75.5947515
Canadian Tire,Canadian Tire,45.4359365,-75.6056735
Pioneer,Pioneer,44.2914561,-78.2921578
Mac's,Mac's,44.1852559,-76.7681436
Costco Gasoline,Costco Gasoline,43.444771,-80.5771783
MacEwen,MacEwen,46.3163082,-78.7030875
UPI Energy,Unknown,43.1502553,-79.3894738
Shell,Shell,43.1862145,-79.2102261
Costco Gasoline,Costco Gasoline,42.2545504,-82.9645955
Costco Gasoline,Costco Gasoline,44.2733233,-78.3404824
Pioneer,Pioneer,45.3430849,-80.0161556
Quickie,Unknown,45.3510495,-75.6702725
ECONO Gas,ECONO,45.4262491,-75.6321698
Pioneer,Pioneer,45.4260986,-75.6309568
Shell,Shell,46.5380665,-84.3184378
Circle K,Circle K,46.5534563,-84.3190153
Holland Centre Gas Bar,Unknown,44.3948902,-80.7963678
Esso,Esso,43.9817121,-78.9106589
Shell,Shell,43.4108438,-80.4008893
MacEwen,MacEwen,45.3604246,-75.6315018
Gauthier's,Unknown,47.7112933,-79.8140701
Petro-Canada,Petro-Canada,45.353246,-75.704676
Mobil,Mobil,44.4517563,-81.3771404
Canadian Tire,Canadian Tire,44.4238867,-81.3980939
Circle K,Circle K,44.4911024,-81.3755992
Esso,Esso,44.4913359,-81.3754142
Petro-Canada,Petro-Canada,45.373887,-75.6239875
Econo,Unknown,44.4919383,-80.0503342
Petro-Canada,Petro-Canada,45.431528,-75.56398
Ultramar,Ultramar,44.3104049,-77.7974822
Petro-Canada,Petro-Canada,45.447525,-75.594756
Esso,Esso,45.447823,-75.593855
Circle K,Circle K,45.448814,-75.5355425
Ultramar,Ultramar,45.4618164,-75.5484304
Petro-Canada,Petro-Canada,45.464167,-75.53929
Esso,Esso,45.453051,-75.512048
Pioneer,Pioneer,45.471627,-75.5229125
Ultramar,Ultramar,44.4217145,-80.0786105
Pioneer,Pioneer,43.1806227,-79.4770793
Esso,Esso,43.1861068,-79.4764629
Canadian Tire,Canadian Tire,43.969933,-78.2045221
Mobil,Unknown,44.615239,-75.7467346
MacEwen,Ultramar,45.3802993,-75.6396281
KT Gas Convenience,Unknown,43.1164256,-80.1130632
Kanata Fuels,Unknown,43.112634,-80.1076119
Shell,Shell,43.1027849,-80.0979115
Chiefswood Gas & Garage,Unknown,43.0950428,-80.0999192
Petro-Canada,Petro-Canada,42.9563251,-81.0621591
Fifth Wheel,Unknown,42.9554527,-81.0631216
Ultramar,Ultramar,43.9805568,-78.1752214
Petro-Canada,Petro-Canada,43.9805892,-78.1743103
Esso,Esso,42.2661377,-82.4183114
UPI Energy,Unknown,42.2637084,-82.4304496
Esso,Esso,42.2628395,-82.4410674
Petro-Canada,Petro-Canada,45.342972,-75.6699805
Styres,Unknown,43.0818387,-80.1097868
Esso,Esso,42.0959311,-82.4603175
Shell,Shell,43.0034207,-79.2705174
Target,Unknown,43.0438705,-79.2956595
Brant Fuels,Unknown,43.0746816,-80.2641631
Meijer Gas,Meijer,40.7878645,-82.5909511
BellStores,BellStores,40.789277,-82.5893773
Marathon,Marathon,40.7601525,-82.5899672
Pioneer,Pioneer,42.9033886,-79.5973221
Relay Gas Bar,Unknown,42.8946284,-79.2706612
Shell Caledonia,Shell,43.068886,-79.9558354
Shell,Shell,42.2896298,-83.0589555
Arthurs Fuel,Unknown,43.8735764,-80.3125576
Pioneer,Pioneer,44.2750899,-78.3723902
Ultramar,Ultramar,43.7145368,-80.3922457
Shell,Shell,45.7994004,-81.7274708
Esso,Esso,51.0160974,-93.8203254
Olco,Unknown,43.9695852,-79.2561879
Costco Gasoline,Costco Gasoline,44.0716253,-79.4888595
Esso,Esso,43.1062474,-80.4119262
Pinehurst Variety,Unknown,43.27158,-80.391791
Ultramar,Ultramar,45.6072262,-74.6150612
Mr Gas,Unknown,45.6001603,-74.6185608
GO Campbell Petroleum Ltd,Unknown,45.5863438,-74.5398325
Shell,Shell,45.6086668,-74.6131924
Norm's Gas Bar,Unknown,49.7965502,-84.1351016
Esso,Esso,49.6905107,-83.6711955
Esso,Esso,43.3962929,-80.462795
Esso,Esso,43.9743133,-78.3431519
Shell,Shell,45.0432123,-79.3225253
DJ's Gas Bar,Unknown,50.0984244,-91.9149749
Esso,Esso,43.3916141,-80.3496788
Ultramar,Ultramar,45.8874028,-77.2589737
Costco Gasoline,Costco Gasoline,45.2688004,-75.7825448
Unknown,Unknown,43.1400705,-80.2586268
Unknown,Unknown,43.2212709,-79.7362237
Ecce Fuel Convenience,Unknown,43.4445482,-80.9225008
Crevier,Crevier,45.6069347,-74.5840467
Petro-Canada,Petro-Canada,43.5803088,-80.5622835
Speedway,Speedway,40.7730004,-82.5909984
Opaz Gas,Unknown,49.5255963,-82.8516079
OK Tire,Unknown,49.4405027,-82.5297559
Shell,Shell,48.4765209,-81.3184663
Petro-Canada,Petro-Canada,48.4758722,-81.3361097
Esso,Esso,48.4771707,-81.318241
Esso,Esso,48.4849413,-81.2096318
Crevier,Crevier,48.4940431,-81.161874
CAN-OP,Unknown,48.5447805,-80.8921175
Esso,Esso,48.6030103,-80.6382306
Trapper Trading Post,Unknown,46.7353131,-79.8042367
Petro-Canada,Petro-Canada,47.0621344,-79.7907971
Crevier,Crevier,46.2064215,-79.2627849
Shell,Shell,46.3115997,-79.4490274
Mr Gas,Unknown,46.3024348,-79.3982549
MacEwen,MacEwen,46.2804108,-79.3013507
Esso,Esso,46.3103589,-79.4356446
Crevier,Crevier,46.2654232,-79.2944789
Petro-Canada,Petro-Canada,46.3556711,-79.4679407
Mr Gas,Unknown,46.3465755,-79.4716893
Canadian Tire,Canadian Tire,46.328141,-79.466529
Redbridge General Store,Unknown,46.3855996,-79.2570746
CAN-OP,Unknown,48.7262529,-80.7856273
Petro-Canada,Petro-Canada,48.7552677,-80.6922036
Esso,Esso,49.2124735,-84.7683598
